generation,fitness,gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9,gene_10,gene_11,gene_12,gene_13,gene_14,gene_15,gene_16,gene_17,gene_18,gene_19,gene_20,gene_21,gene_22,gene_23,gene_24,gene_25,gene_26,gene_27,gene_28,gene_29,gene_30,gene_31,gene_32,gene_33,gene_34,gene_35,gene_36,gene_37,gene_38,gene_39,gene_40,gene_41,gene_42,gene_43,gene_44,gene_45,gene_46,gene_47,gene_48,gene_49,gene_50,gene_51,gene_52,gene_53,gene_54,gene_55,gene_56,gene_57,gene_58,gene_59,gene_60,gene_61,gene_62,gene_63,gene_64,gene_65,gene_66,gene_67,gene_68,gene_69,gene_70,gene_71,gene_72,gene_73,gene_74,gene_75,gene_76,gene_77,gene_78,gene_79,gene_80,gene_81,gene_82,gene_83,gene_84,gene_85,gene_86,gene_87,gene_88,gene_89,gene_90,gene_91,gene_92,gene_93,gene_94,gene_95,gene_96,gene_97,gene_98,gene_99,gene_100,gene_101,gene_102,gene_103,gene_104,gene_105,gene_106,gene_107,gene_108,gene_109,gene_110,gene_111,gene_112,gene_113,gene_114,gene_115,gene_116,gene_117,gene_118,gene_119,gene_120,gene_121,gene_122,gene_123,gene_124,gene_125,gene_126,gene_127,gene_128,gene_129,gene_130,gene_131,gene_132,gene_133
0,22742.293329258566,-0.2672756559649172,0.07332082470978207,0.23065668952627852,0.1289481556557316,-0.15935378464839292,0.22947058919356622,0.18207249433345413,-0.2191976322356906,-0.23342496784448402,-0.01710159965657168,-0.20660955880328094,-0.012225737035560517,0.017984625349454324,-0.07824217275732785,0.19089704380616807,-0.5133564694029702,0.24015198976650878,-0.2059104832864081,0.32057865657085455,0.26166555675533193,0.28816469076738566,0.0055268570662023574,-0.28296183615792897,0.08704454499230199,-0.20794792928023786,-0.3211915502764064,0.18182726510439717,0.34696695567646063,0.05555310517053946,0.01999573914207642,0.4324142990075167,0.20450384410341987,0.26962643798173475,0.17337579853729396,-0.1357077382458602,-0.2721487818508727,-0.408870815438183,0.3115453390162388,0.09746428249798025,0.3523722229059418,0.01871511832198547,-0.3706831923901529,-0.4007388116505126,0.004513288898253107,0.4042165960087015,-0.03608694655810558,0.26819856924185637,-0.04869795948038756,-0.2857003100386921,-0.2732449861124241,-0.05376457008474291,-0.29221320210036356,-0.12401131972803314,-0.03550224711863007,-0.022503507742736947,-0.3012525539878985,0.34382390072094443,0.02740593862621575,-0.09001943032133744,-0.04584944517313272,-0.2857331031927203,0.1999516598258683,0.3098504529869298,-0.29310928696603605,0.06452325314495166,0.011148648880618752,0.13428659701807005,-0.16123365980305998,0.1321789779850725,0.11957033569603612,0.052641464749305034,-0.1548307443900474,0.46117967090601697,-0.02203908842911089,0.3082677732358178,-0.004868589851176044,0.2678885535201879,0.3848257328080653,0.24106634658021206,0.028966598732589638,-0.27054638706781875,-0.39058857122845464,0.1854914283836768,-0.21282947473530733,0.02614811057927282,0.094687559959708,0.08008243524973092,0.14715534923422113,0.26311044421439755,0.046673101506956485,0.4522218001599907,0.10077197899781508,-0.13325287872221525,-0.3209608081440013,0.17059866670049087,-0.14270594397812053,-0.00347682292904482,-0.015272364384567083,0.005960905211891863,-0.004034817445768651,0.000977489127666688,0.0016145181617318691,-0.00440158730598216,-0.0028446561964778167,-0.0032312650442038395,-0.0035768830132306,0.0014295569051474754,0.0020917002815459412,-0.322932971112342,-0.39595124248551505,0.5823997176887747,-0.06152118182223701,0.3393304540059162,-0.508563014076047,-0.19240837981127987,-0.37919690814219853,0.2262917473133887,0.04011968662978066,0.45076289076871245,0.11533361105410864,-0.10411482350290947,-0.44160815251912583,0.24481199915798624,0.41585586794969986,0.05100152681883735,0.5186481613815216,0.5998173194704145,-0.11124643399039588,-0.07384128496467865,0.16347129928616322,0.30828035601052717,-0.31878264256537303,-6.665539873551538e-05,0.008615210621268425
1,22646.102952934256,-0.2672756559649172,0.07332082470978207,0.23065668952627852,0.1289481556557316,-0.15935378464839292,0.22947058919356622,0.19197956441501696,-0.2191976322356906,-0.23342496784448402,-0.01710159965657168,-0.20660955880328094,-0.012225737035560517,0.01592893494088183,-0.07824217275732785,0.19089704380616807,-0.5133564694029702,0.24015198976650878,-0.2059104832864081,0.32057865657085455,0.26166555675533193,0.28816469076738566,0.0055268570662023574,-0.28296183615792897,0.08704454499230199,-0.19692699381266918,-0.3211915502764064,0.18182726510439717,0.34696695567646063,0.05555310517053946,0.01999573914207642,0.4373640972107598,0.20450384410341987,0.26962643798173475,0.17608940220795474,-0.1357077382458602,-0.2762807077491472,-0.408870815438183,0.3115453390162388,0.09746428249798025,0.3523722229059418,0.01871511832198547,-0.3706831923901529,-0.4007388116505126,0.004513288898253107,0.4042165960087015,-0.03608694655810558,0.26819856924185637,-0.04869795948038756,-0.2857003100386921,-0.2732449861124241,-0.05376457008474291,-0.29221320210036356,-0.12401131972803314,-0.03550224711863007,-0.022503507742736947,-0.3012525539878985,0.34382390072094443,0.02740593862621575,-0.09001943032133744,-0.04584944517313272,-0.2857331031927203,0.1999516598258683,0.3098504529869298,-0.29310928696603605,0.06452325314495166,0.011148648880618752,0.13428659701807005,-0.16123365980305998,0.1321789779850725,0.11197475175633115,0.052641464749305034,-0.1548307443900474,0.46117967090601697,-0.02203908842911089,0.3082677732358178,-0.004868589851176044,0.2678885535201879,0.3848257328080653,0.24106634658021206,0.028966598732589638,-0.27054638706781875,-0.39058857122845464,0.1854914283836768,-0.21282947473530733,0.02614811057927282,0.11464580620244422,0.08008243524973092,0.14841660836633025,0.26311044421439755,0.046673101506956485,0.4522218001599907,0.11789173564323707,-0.13325287872221525,-0.3209608081440013,0.17059866670049087,-0.14270594397812053,-0.00347682292904482,-0.015272364384567083,0.005960905211891863,-0.004034817445768651,0.000977489127666688,0.0016145181617318691,-0.00440158730598216,-0.0028446561964778167,-0.0032312650442038395,-0.0035768830132306,0.0014295569051474754,0.0020917002815459412,-0.322932971112342,-0.39595124248551505,0.5823997176887747,-0.06152118182223701,0.3393304540059162,-0.508563014076047,-0.19240837981127987,-0.37919690814219853,0.21314611985310464,0.04011968662978067,0.4793149319487243,0.11533361105410864,-0.12249301848804164,-0.4486742408133534,0.2448119991579862,0.41585586794969986,0.05100152681883735,0.5186481613815216,0.5998173194704145,-0.11124643399039588,-0.057462619433927685,0.16347129928616322,0.30828035601052717,-0.31878264256537303,-6.665539873551538e-05,0.008615210621268425
2,22577.5160735273,-0.2673251806338092,0.07361676930362276,0.23068063606469075,0.13095756250470192,-0.15620404090946904,0.22782959039958645,0.19264370949013299,-0.22178137426789132,-0.23481343497716897,-0.016638391080241104,-0.19272925067044103,-0.01391876295883415,0.015786845984961096,-0.0775726093762548,0.18841039385499148,-0.5114414879408271,0.25763488639476967,-0.20684551159718767,0.3202673464258221,0.2605883957311184,0.289715402356251,0.006197841007022152,-0.28936164442749157,0.08574620565816446,-0.19559385843633958,-0.32216287702591206,0.18177905615368406,0.34695376037342274,0.052605190895228346,0.02064817687138637,0.43939995199955273,0.19603164076657043,0.2706899137842689,0.17554597969346084,-0.13256838678248295,-0.274246570525371,-0.40890731108793293,0.31355145707960386,0.09827283738570479,0.35039275487519334,0.01875428534456073,-0.3703099778837669,-0.40403353343841947,0.009784458576356377,0.4031213519723107,-0.03814516432104848,0.2660958479608691,-0.04861312168376802,-0.2868900552109115,-0.27460370462495515,-0.047844727237745494,-0.2932077619449655,-0.12498168983058974,-0.03598863074134422,-0.02235416463270137,-0.3017901336131763,0.3440370717694479,0.027476152621444205,-0.09066662194620044,-0.04733707430195718,-0.2844095836194397,0.20177590016400493,0.31237309322398177,-0.2896562341388547,0.06308035963644057,0.008532362545756357,0.13468863527713026,-0.16007109617122617,0.13023252275402947,0.10972447168760477,0.05348471807430405,-0.15617199651765937,0.46137149060165855,-0.022081566081692174,0.30987269723108546,-0.0033753317037996267,0.2618772493494184,0.3857109855965554,0.2288495928770449,0.030328770600156922,-0.2713816715094846,-0.3916976870884942,0.184732241433281,-0.2134927832934979,0.02584952559986272,0.11314988363624093,0.07516984641802225,0.1491692887320978,0.2633937631516997,0.044579414222056524,0.45026722667631286,0.11764512989259143,-0.1348902522597227,-0.3186145903115065,0.1701089165730368,-0.14099508830368898,-0.004460772963151806,-0.001020783950618445,0.007715948170547595,-0.004106786297782,0.0029773073810620814,0.004646643074860806,-0.00256725622545292,-0.0022250306687624523,-0.0006254864260115238,-0.004206555444724916,0.0011583879052856686,-0.00019465254590845182,-0.3232219660327457,-0.39270363172136435,0.5996712951366903,-0.06924716339599156,0.3391261205817483,-0.5082303195286904,-0.20085765491296106,-0.35772998409269924,0.2202130790797319,0.04717794849793348,0.4793074131508391,0.11431630633023207,-0.11985057413618073,-0.4473627486387174,0.242318868512848,0.41920959325777346,0.050403431096601045,0.5053646021314772,0.597662925338967,-0.11225979120142655,-0.05953326343375461,0.16238117448745015,0.3092688159697536,-0.318108838237188,5.034292013097884e-05,0.007507377787663803
3,22461.80856471434,-0.266034582135953,0.07564249973320795,0.22903018478322287,0.1311341508518615,-0.15671607191749787,0.23493821036615153,0.1931854656082625,-0.22217369640556267,-0.2372601474543411,-0.014062199019047912,-0.19162414554010015,-0.013449625690695728,0.01645373105792942,-0.07921922202416509,0.19366874775018203,-0.5104274623665243,0.25980185936895,-0.20714416349434633,0.32144145114184863,0.2569002085467388,0.2900835989262487,0.00716882978294656,-0.2631105418000715,0.08708109921336245,-0.2022361163141556,-0.3190290713510505,0.18109536830535172,0.3420358779860643,0.03790123177129011,0.02045278328544627,0.4399583680852542,0.19580601216483068,0.2784118655541635,0.17641685931661677,-0.12957894397772274,-0.28879593219515987,-0.4087836651921806,0.3138709850200985,0.09710549669091856,0.3473175524913999,0.025691372979773048,-0.37711886491893115,-0.39219466887682347,-0.019483934540389644,0.40176428781697643,-0.033269546011949314,0.25791963721682315,-0.04814424445992622,-0.28856862330080985,-0.2735564253039319,-0.058887392515669885,-0.30077744739191875,-0.12435316458427155,-0.03665270778216096,-0.021769453728272513,-0.299279081874223,0.34275648106809686,0.02711592269853506,-0.09053636940867273,-0.04668306079450466,-0.2818698106343532,0.20184686682747402,0.3075748488571911,-0.2839778441655917,0.06699421427166463,0.008262081223315896,0.13540365629983464,-0.1605697472992924,0.13072762782073932,0.10551461434765302,0.05142228917149009,-0.15916185473544353,0.4639763364659273,-0.016112931735100647,0.3067428688863422,-0.005134038498898517,0.2614331442873763,0.38640683557083955,0.24354165552586077,0.02992082416494356,-0.2732867977793427,-0.39024413377597417,0.18546824653480198,-0.2126785769113997,0.0274133929717045,0.10780580669585554,0.07267180833929116,0.15137615590304884,0.2624070189728697,0.043089663261020886,0.4511489554250144,0.11545315960208345,-0.13291476821128237,-0.31797874937921555,0.1809422464290826,-0.13758054596271024,0.0006610049666734365,-0.0012871519919535569,0.0104167217499712,-0.004348355426195378,0.008618211776168512,0.006083787432710198,-0.00521961957195608,-0.0008130238424323559,0.0,-0.0009876845664532926,-0.00012103853702671378,0.0023910032520321114,-0.3221972555466821,-0.4022680027009754,0.6000773759331139,-0.07046875534865625,0.34016799933176584,-0.5082739417602558,-0.20317467068423214,-0.3539304597272801,0.23145165661334755,0.03087802075798526,0.47970435762770686,0.11872741800429774,-0.1178857519550219,-0.44377440077942704,0.2423071172505011,0.4107979840105032,0.05429444920935119,0.5083106687658145,0.5960692062143874,-0.11328034008888986,-0.05862675639368376,0.15855870506080913,0.3087571524016024,-0.3174946527292953,-0.00018030140019059885,0.004467234422279802
4,22292.880704619198,-0.2672218822756292,0.07365032404346047,0.23073790552527618,0.11949772160017702,-0.16170669045775385,0.23403095574213717,0.19283941268207627,-0.2220532893112338,-0.23518306089859514,-0.01695311897238492,-0.19278543476722731,-0.014252189739720481,0.016925865493315654,-0.07730937675247725,0.19905970004710238,-0.5146393416874668,0.25766377368811133,-0.20713498941147346,0.3201326743321561,0.26035546629751893,0.2896200412543606,0.006382820961874514,-0.2904737213669692,0.08529164278033731,-0.19526742913191328,-0.3225177272283529,0.1813125988566371,0.3433572459291616,0.051780521286457125,0.02086230775662925,0.44003299908576765,0.19608267821769187,0.27079718760748983,0.17534633554282214,-0.1316562036844156,-0.27360341241573216,-0.4089226781565447,0.3134491996446116,0.09856602483914848,0.3498583146568822,0.018716686667906834,-0.36998611936094816,-0.4045067682521063,-0.007892139121674628,0.40281255823919315,-0.038610492396749886,0.2656705093743555,-0.04860013997535851,-0.2872193463795245,-0.27506889232808013,-0.04659958747910996,-0.2932976163889881,-0.1253103270042476,-0.03612391516586282,-0.022324075949400987,-0.3020372294716028,0.3441520932496449,0.027509396079715077,-0.09087711963098904,-0.04783158508546176,-0.2840634868720379,0.20117010636374164,0.312813090828421,-0.28872477002144403,0.06250211131634102,0.00770538014594472,0.13479546517877947,-0.15968501656984246,0.12978661267436586,0.10857740955411958,0.05381589467973618,-0.1565102202585996,0.4613543961893174,-0.022274589846292363,0.3108361231806499,-0.003399677180197359,0.2608255244462701,0.3860365853678928,0.2306753720567804,0.030775837124288854,-0.27159100792557767,-0.3920954183758778,0.18446778145821885,-0.21372899058734518,0.025707195939980998,0.11248241092596194,0.07523728377791833,0.149343185469959,0.2635138669907131,0.04395591061109577,0.4500173054323795,0.11751488813031971,-0.13544709950569983,-0.3178848044658504,0.17937511581493953,-0.14042446350457763,-0.004802334794481288,-0.0007625165875852366,0.008457592578958978,-0.006477026947165582,0.0034460313458997156,0.005548342563887583,-0.0024159638177798266,-0.0021397080565035277,0.0,-0.016802250649897234,0.001110301558928225,-0.0010021937424289783,-0.32330390821354854,-0.3919390006352311,0.5999838925251377,-0.0715898566151542,0.33902957084787466,-0.5081228129866433,-0.20120927353969337,-0.3571205776501306,0.21982934431568943,0.025372675978024825,0.47929307784081465,0.11349056626889742,-0.11906619368889715,-0.4470520195699911,0.24236758154909915,0.4193832959574652,0.0503903080952584,0.5053623357327106,0.5970231704374627,-0.11254598679754367,-0.06029082757592541,0.1621481446653638,0.3095997135609298,-0.31791222965501076,9.462338369698089e-05,0.007688964694243649
5,22260.59382074897,-0.2716960347453746,0.06472777505581745,0.2335035275918429,0.12085237406068264,-0.16978890461658272,0.2361667776873731,0.19227898638678526,-0.20543867505997904,-0.23823771836299837,-0.015483730421354366,-0.19167554173011475,-0.014955997239850749,0.024566228247574595,-0.06707982559381442,0.18570821658849238,-0.5120174920785378,0.2609144877373323,-0.20399592059209176,0.3118741561732264,0.26488385975103873,0.28730843194988653,-0.0012172656407948386,-0.264953273733615,0.07728595428949983,-0.18896166163239453,-0.32420375921627337,0.19546545046675107,0.3536839699238224,0.043638139817320815,0.021525525041758045,0.44015386260682654,0.19484648806251126,0.2636966634490324,0.17018806442700635,-0.13964587974081735,-0.28712169863827175,-0.40935726551738216,0.30894384631985394,0.10430977382341054,0.37441936040366597,0.027010015996889014,-0.37608859268152817,-0.3879641967493278,-0.003406452125699483,0.408923091209791,-0.0346289858511295,0.26931994937701464,-0.03505966849870953,-0.2810766951310606,-0.2850008108328734,-0.058897563221799176,-0.2827760876219191,-0.11913072609777153,-0.03384353625773645,-0.024466267074515907,-0.300381858729668,0.3425025229953714,0.028815284170060976,-0.09142895829571851,-0.05798025661586766,-0.27951252676156957,0.1999738619887621,0.2871084936015309,-0.30269712771023743,0.051398859765433735,0.008071897253002369,0.1354274862796506,-0.15866753779794568,0.14877796726370576,0.10245395895613282,0.07239785227789514,-0.15324095990068876,0.46045929183719525,-0.014828682245633405,0.30841371707072235,-0.006276777016366532,0.25984149538386814,0.38945100849143577,0.2505863862229653,0.032160514752975794,-0.2644208989600966,-0.3852557649947682,0.18010144328486521,-0.2187534430880081,0.019292854367777387,0.11720657439577997,0.0917185392798408,0.14709011320567855,0.26753975922727147,0.056700067720587666,0.4468562758223633,0.11503879311068763,-0.13479328954382036,-0.3238975132874975,0.17755775728807807,-0.14487594700990314,0.013823245353524178,0.0002575430979037613,0.0,0.0,-0.004824810921012056,-0.0019185846162873147,-0.006182886758213984,-0.004986701400639554,0.0,0.0,0.0,-0.024025032284302996,-0.3303694112152732,-0.40579811401987753,0.5998324978798717,-0.07374461768523916,0.34480797715880057,-0.5081804758436155,-0.19802634931874138,-0.35853453629220444,0.2323281703556077,0.04449510596546504,0.4782260423340155,0.1151853857859435,-0.13246068449175838,-0.4651742890010019,0.24246550235917325,0.4051596907856758,0.05507557241026101,0.4946239977500051,0.5956081453300108,-0.10622572853823622,-0.057125622321905406,0.15131860270750536,0.313343883016134,-0.3227256220264359,0.0015959114440134091,0.018009104059728626
6,22204.84925467403,-0.2667305139105693,0.06472777505581745,0.2335035275918429,0.12360118770172546,-0.16978890461658272,0.23071872766003126,0.19227898638678526,-0.22073471298487707,-0.2388919343657798,-0.02661187838582782,-0.19167554173011475,-0.014955997239850749,0.024566228247574595,-0.07786467711217096,0.19381978108145734,-0.5166625372164382,0.2609144877373323,-0.20871724374336018,0.31674060355386624,0.25474227757368817,0.28966725056887754,0.008344368039518076,-0.26400186545222465,0.085004729910718,-0.198219003652572,-0.3301938443865524,0.18123646987782377,0.3428118205326918,0.051778387059231525,0.021525525041758045,0.44015386260682654,0.19484648806251126,0.2613560533031232,0.17536330232379915,-0.1326556626956933,-0.28732646810041795,-0.4090407309361719,0.3147200933606694,0.10430977382341054,0.35500973630841093,0.027010015996889014,-0.376918402598081,-0.3875553837358393,-0.002865609172550038,0.39985952091638,-0.0346289858511295,0.2689318652874273,-0.05010583669069675,-0.2810766951310606,-0.27369321238539096,-0.058897563221799176,-0.2910588229770511,-0.12416599511583437,-0.03384353625773645,-0.024466267074515907,-0.300381858729668,0.343076047271653,0.027804794114665854,-0.09142895829571851,-0.04545439819678032,-0.27951252676156957,0.1999738619887621,0.2871084936015309,-0.3032616932957642,0.051398859765433735,0.006155562504646855,0.1354274862796506,-0.15866753779794568,0.12851298943199985,0.10315462694062956,0.05269710973561782,-0.16157639025144144,0.46045929183719525,-0.014828682245633407,0.30841371707072235,-0.006276777016366532,0.25984149538386814,0.38945100849143577,0.2505863862229653,0.032160514752975794,-0.2644208989600966,-0.3902071380658026,0.1842513678191902,-0.21373121570032583,0.019292854367777387,0.10270079682521518,0.07309065112882399,0.1535620103485594,0.26753975922727147,0.03956106379305569,0.4468562758223633,0.11503879311068763,-0.13479328954382036,-0.32431100521459455,0.17646881275809667,-0.14487594700990314,0.0,0.0,0.0,0.0,-0.00647942793265124,0.002853544946081028,0.0,0.005470223965333252,0.0,0.0,0.0,0.0,-0.32240037625155277,-0.40579811401987753,0.5998324978798717,-0.07323207997732109,0.34480797715880057,-0.5077234677459298,-0.19802634931874138,-0.3642051477535682,0.2323281703556077,0.03302837202427317,0.47536082782195527,0.1151853857859435,-0.13246068449175838,-0.44796856160786286,0.24246550235917325,0.4051596907856758,0.05507557241026101,0.49943821452770876,0.5956081453300108,-0.11360845900921378,-0.061968301057954686,0.15131860270750536,0.3097477337762873,-0.3186315953149166,0.0,0.0
7,22088.386206066683,-0.26531785255728924,0.07547510093003282,0.2335035275918429,0.13154415056476673,-0.16978890461658272,0.23071872766003126,0.19227898638678526,-0.22387147114130432,-0.23889193436577977,-0.015956640150843984,-0.19167554173011475,-0.016286983446473596,0.017366904454733025,-0.07786467711217096,0.19381978108145734,-0.5086740009420719,0.2609144877373323,-0.20871724374336018,0.3232594816254501,0.25474227757368817,0.28966725056887754,0.008344368039518076,-0.26322864940129653,0.085004729910718,-0.20522371579726112,-0.3301938443865524,0.18123646987782377,0.3405952588493273,0.05099523721433872,0.021525525041758045,0.44015386260682654,0.19691675137210532,0.2613560533031232,0.17536330232379915,-0.1326556626956933,-0.28732646810041795,-0.4090407309361719,0.3147200933606694,0.09676413818672967,0.3470494406803798,0.027010015996889014,-0.376918402598081,-0.3917081630854667,-0.002865609172550038,0.39985952091638,-0.0346289858511295,0.2689318652874273,-0.05010583669069675,-0.28991566412028014,-0.27369321238539096,-0.0570519630142345,-0.29228937120326554,-0.12416599511583437,-0.03702400400736296,-0.021687863162488677,-0.300381858729668,0.343076047271653,0.027804794114665854,-0.09142895829571851,-0.04545439819678032,-0.27951252676156957,0.20007882281549882,0.3089691370771472,-0.2883904529728126,0.05994938145202598,0.006155562504646855,0.1354274862796506,-0.15866753779794568,0.12851298943199985,0.10315462694062956,0.05269710973561782,-0.16157639025144144,0.4648953891369664,-0.01574820784541896,0.30841371707072235,-0.006276777016366532,0.25984149538386814,0.38774863621146327,0.24277758805604638,0.032160514752975794,-0.2743902204637462,-0.3902071380658026,0.1842513678191902,-0.21373121570032583,0.027447635902058433,0.10494572461057952,0.07309065112882399,0.1416757723113543,0.2625516106084786,0.03956106379305569,0.4498230781682877,0.11503879311068763,-0.13479328954382036,-0.31624058118518306,0.17646881275809667,-0.13461189050727668,0.0,0.0,0.011803433989215495,-0.0049272244633860995,-0.005443370961567282,0.008628419439039149,-0.005354883287942396,-0.0010436868944118595,0.0,-0.001059407618400428,0.0,0.0036398367450074425,-0.32240037625155277,-0.40020443302990677,0.5998324978798717,-0.07323207997732109,0.33961608767488616,-0.5077234677459298,-0.19802634931874138,-0.3642051477535682,0.2323281703556077,0.03302837202427317,0.4804909877773026,0.1151853857859435,-0.11335050648284456,-0.44139911492299394,0.24246550235917325,0.4103315178640304,0.05507557241026101,0.5088185240242715,0.5961478201895836,-0.11360845900921378,-0.061968301057954686,0.15615718262749026,0.3097477337762873,-0.3154421700752189,0.0,0.004086121626221997
8,20702.065673029512,-0.2716960347453746,0.06472777505581745,0.2335035275918429,0.12360118770172546,-0.16978890461658272,0.23071872766003126,0.19227898638678526,-0.21531003063869789,-0.2388919343657798,-0.02661187838582782,-0.19167554173011475,-0.014955997239850749,0.024566228247574595,-0.07786467711217096,0.19381978108145734,-0.5023139310809741,0.2609144877373323,-0.20871724374336018,0.31674060355386624,0.25474227757368817,0.28966725056887754,0.002975766031453001,-0.26400186545222465,0.07688658295700992,-0.198219003652572,-0.32420375921627337,0.18123646987782377,0.3428118205326918,0.043638139817320815,0.021525525041758045,0.44015386260682654,0.19484648806251126,0.2613560533031232,0.17536330232379915,-0.1326556626956933,-0.28732646810041795,-0.40935726551738216,0.30894384631985394,0.10430977382341054,0.37441936040366597,0.027010015996889014,-0.376918402598081,-0.3875553837358393,-0.003406452125699483,0.39985952091638,-0.0346289858511295,0.2689318652874273,-0.05010583669069675,-0.2810766951310606,-0.27974703725510996,-0.058897563221799176,-0.2827760876219191,-0.1123006758468285,-0.03384353625773645,-0.024466267074515907,-0.300381858729668,0.3430760472716529,0.027804794114665854,-0.09142895829571851,-0.04545439819678032,-0.27951252676156957,0.1999738619887621,0.2871084936015309,-0.30269712771023743,0.051398859765433735,0.006155562504646855,0.1354274862796506,-0.15866753779794568,0.12851298943199985,0.10315462694062956,0.052697109735617816,-0.15778200279613117,0.46045929183719525,-0.014828682245633407,0.30841371707072235,-0.006276777016366532,0.25984149538386814,0.38945100849143577,0.2505863862229653,0.032160514752975794,-0.2644208989600966,-0.3902071380658026,0.18010144328486521,-0.2137312157003258,0.019292854367777387,0.10270079682521518,0.08958693028797853,0.1535620103485594,0.26753975922727147,0.03956106379305569,0.4468562758223633,0.11503879311068763,-0.13479328954382036,-0.32431100521459455,0.17646881275809667,-0.14487594700990314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005470223965333252,0.0,0.0,0.0,0.0,-0.33189414234206904,-0.40579811401987753,0.5998324978798717,-0.07323207997732109,0.34480797715880057,-0.5077234677459298,-0.19802634931874138,-0.3642051477535682,0.2323281703556077,0.03302837202427317,0.47536082782195527,0.1151853857859435,-0.13246068449175838,-0.46067215070763734,0.24246550235917325,0.4051596907856758,0.05507557241026101,0.5033800774326925,0.5956081453300108,-0.11360845900921378,-0.061968301057954686,0.15131860270750536,0.3097477337762873,-0.3186315953149166,0.0,0.0
9,18496.766531965182,-0.18607818179456848,0.3167362015166131,0.2361906292326732,0.072361057525411,-0.038756581396976575,0.3112275869839872,0.3359833579282724,-0.1378732804324702,-0.3156535887917149,0.3462827687199801,-0.1871158569737017,0.28333734965378654,-0.11096141230971673,-0.4750248298571885,0.11022615618431619,-0.5069025107219238,0.09166157216537851,0.02121284553111924,0.18585471702661271,0.5208269041241618,0.38031614679649584,-0.034394912837698466,-0.1785636403545413,0.515888891596525,-0.4190976186136406,-0.1574875239032587,0.049633103881606244,0.33103654233290436,0.4474784189901946,-0.14612136732302522,0.41420021174923294,0.21924891208754405,0.44362255053918775,0.3887171798570537,-0.4194101432445059,-0.4802791623098855,-0.3782772794474272,0.2915065684407816,0.019878271129009528,0.3455470341337725,-0.18729612436932003,-0.4233169114793012,-0.5419880380357717,-0.21489476674672836,0.3003123877162571,0.17672136433901398,0.4850681296462147,0.14291258567167087,-0.23649680945639018,-0.12193826928774804,-0.3361453939910357,-0.4521542475923064,-0.26178437740216376,0.07260003279312766,0.01567348903566801,-0.11928182730753856,0.30444140559430977,0.0758340002559591,0.03813261509127508,0.24705695688412577,-0.43314055142612046,0.48511992914947877,0.4762542571162822,-0.5177723546416715,0.5084668649939046,0.35240587923870337,0.25058981170143757,-0.38281756763062974,0.3291947898305966,0.16682505707117634,-0.29692423713650223,0.05481684837546552,0.40518232908003415,-0.007476127969326174,0.28503042675019963,0.0013197007786455162,0.5139759713913647,0.4099869002845733,0.22356391025443434,-0.3309622025776014,-0.46743507544751794,-0.4427229922326157,0.44259934426636316,-0.016068225369248124,0.16239984847549238,0.48706543513961154,-0.22004261506309353,-0.06452760961179554,0.14783840557101557,0.16545066052240642,0.4510422075731231,0.13049595283523685,0.09737955510723528,-0.46871161743774903,-0.041744780882476684,-0.4329359015258234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3269124944234122,-0.5359929239678252,0.5769619955670824,0.3673109575927762,0.3384345005847421,-0.6182781775744166,-0.4034441101008772,-0.5744499910192212,0.1170965918345106,-0.3730007124275635,0.43340412389153093,0.6169510264315303,-0.29428434836742545,-0.5499001989399817,0.22330881297887806,0.5821481108194602,-0.07189397959495447,0.5733241169758314,0.6067900323505555,-0.11784906249663119,0.21106697019687537,0.6385105831528786,0.12730330226279818,-0.4576242249302478,0.0,0.0
